customer_id,normal_score,exponential_wait_time,uniform_value,income_estimate,risk_category,priority_level,account_type,is_active,missing_test
CUST_00250,31.086740684974323,3.2797174348707183,-8.447013306567898,4.10059946197874,A,Low,Type1,False,37.0
CUST_00251,63.767929205821645,1.5980224999872223,-1.8491393793513833,3.198677902453955,B,Low,Type1,False,89.0
CUST_00252,81.8323429551895,0.08876609855973225,-1.8578702174874469,4.023389631759228,A,Medium,Type1,False,36.0
CUST_00253,65.4869789082672,2.0056119671487047,-8.679803117195169,4.309738790605097,B,Low,Type1,False,81.0
CUST_00254,27.2094505106898,6.048401040249465,-3.023589320610414,4.270501232769077,A,Low,Type1,False,88.0
CUST_00255,42.73648890700623,1.840656845507649,-7.780038024173703,17.002049774875406,A,Medium,Type1,True,21.0
CUST_00256,69.00366723779933,3.4206044294154583,6.164704200184442,2.44767160394848,B,High,Type1,False,2.0
CUST_00257,39.38495801571829,4.3118930603080665,8.953760519289414,9.21231731331551,C,High,Type1,True,31.0
CUST_00258,56.657291422193424,0.5177481316730005,-8.553670494841228,24.97709368633256,C,Medium,Type1,False,97.0
CUST_00259,61.61951080144005,0.4766281883603115,9.10230414583403,4.422935586552672,B,Low,Type2,True,30.0
CUST_00260,36.09604292632876,1.8882541294190607,0.4515319867349028,3.6041325197370564,B,Low,Type2,True,76.0
CUST_00261,49.107119659073,1.0587548646671545,-4.0086864409225225,5.867774171660515,A,Low,Type1,True,44.0
CUST_00262,1.380989898963911,3.6634299643378476,-8.46275849447673,24.040146613043706,A,Low,Type1,True,12.0
CUST_00263,34.63418537998565,4.605632707425712,0.012485361408355544,8.971991156262652,A,Low,Type1,True,51.0
CUST_00264,46.2114777291026,0.8721209568470294,5.890310889814973,4.343957093484671,A,Low,Type2,True,49.0
CUST_00265,31.283252270527257,0.5406552292168861,4.141729545333963,11.987646379998289,A,Low,Type2,True,24.0
CUST_00266,74.48616955897452,3.0330385915848974,-8.995479770720525,2.4539717886710597,A,Medium,Type1,True,24.0
CUST_00267,28.54787933059051,0.6426322454683315,-8.54196329264193,14.604935367223387,A,Medium,Type2,True,60.0
CUST_00268,43.39933269954524,3.45885785103807,-1.9425343473472587,11.118465755788966,A,Low,Type1,True,11.0
CUST_00269,51.96110865929137,1.1023866015108204,-4.0941901190411345,5.4313706773586485,A,High,Type1,True,13.0
CUST_00270,71.61909933599173,2.2025310064107404,-5.352313538879043,3.194447676091838,A,Medium,Type1,True,91.0
CUST_00271,28.46206773230841,0.2008240345822516,-4.379910021825728,3.04444639793945,A,Low,Type1,False,72.0
CUST_00272,67.4474562823244,1.9555841381307484,6.069654865937693,12.614126495143793,B,Low,Type2,False,74.0
CUST_00273,50.1534959152938,1.20211227592557,8.58456107263708,25.25389755666415,B,Low,Type1,True,72.0
CUST_00274,35.27737023428074,1.7667202081332096,-1.8979461094486716,3.906696972713568,A,Low,Type1,False,64.0
CUST_00275,56.93155211394906,0.36787982984631584,8.122220042649943,11.685943433110134,A,Low,Type2,True,20.0
CUST_00276,52.98589543360205,2.6702426094970653,-3.5700859750423604,0.9166523286340662,A,Low,Type2,False,72.0
CUST_00277,40.99674684261808,3.9725885264237553,-0.47126027312416774,4.118060373358358,A,Low,Type1,True,73.0
CUST_00278,51.04703127485028,0.48858065337707873,-5.479420043680006,7.163087242266745,A,Low,Type1,True,71.0
CUST_00279,44.220296047073596,0.20122042252560193,2.8095208435168786,2.975215826289564,A,Low,Type1,True,78.0
CUST_00280,51.70276017876872,0.04784491986314798,9.57962230349618,2.896472522934534,A,Low,Type1,True,28.0
CUST_00281,59.9319601178157,2.0542853760991746,2.0698619208675737,3.7894483087727466,A,Low,Type2,True,2.0
CUST_00282,73.79025224218029,1.868369946647836,-2.8437183177290226,9.896614493743053,C,Low,Type2,True,43.0
CUST_00283,31.432767517597263,1.5823908267671314,2.9563489198105675,6.126790140671697,C,Medium,Type1,True,8.0
CUST_00284,81.995500619844,0.5277933258825777,-7.541586430692249,0.7880204534352787,A,High,Type1,False,13.0
CUST_00285,20.718683007162472,0.9915653301304104,7.773181605307972,0.8862996743758493,A,High,Type1,True,85.0
CUST_00286,47.72322357446625,1.805152095078644,0.06167901559672728,4.02745564165664,A,Low,Type2,True,92.0
CUST_00287,58.82475809726865,1.3734034299838318,-1.0130051592071592,11.677764762981878,A,Medium,Type1,True,35.0
CUST_00288,54.21487801602549,8.810266326762653,1.7172957690703843,0.4735466532373548,C,Medium,Type1,True,23.0
CUST_00289,40.659507202691096,0.29338322523065463,2.495677255788049,4.482898500089376,A,Low,Type1,True,46.0
CUST_00290,46.87816624464087,2.3758351248409273,-8.56448387546974,4.365584749207702,B,Medium,Type1,False,15.0
CUST_00291,42.604985980117505,1.0360992016207988,3.6523444244680476,29.61668183857504,A,Low,Type1,False,2.0
CUST_00292,41.15952864583683,1.1179306513034315,-5.161366393689408,5.0277782578170545,C,Medium,Type1,True,61.0
CUST_00293,62.744031455315366,2.528845722838106,4.279052650131796,10.837246867505147,A,Low,Type2,True,76.0
CUST_00294,55.35523228947571,2.358145150639629,6.450695887683935,8.510129331726315,B,Low,Type2,True,64.0
CUST_00295,39.60635607109019,9.47877361572874,6.0791701510504055,0.8775981484536859,A,Low,Type1,False,52.0
CUST_00296,63.493998131498756,0.2748362482731662,1.0500193481577824,15.930049266942982,A,Low,Type1,True,36.0
CUST_00297,54.60949281314914,0.21987450008131082,0.4033978462150234,9.165042380566728,A,Low,Type1,True,67.0
CUST_00298,62.1929317825844,2.5771655313470845,-7.142480773211766,12.283644224839597,A,Medium,Type1,True,69.0
CUST_00299,59.44443262885419,1.7273345009359609,5.506923008062712,374.74196898879876,C,High,Type1,False,67.0
CUST_00300,37.56507483616892,0.6408531849000523,-4.571812391065713,0.9193274218536787,C,High,Type2,False,
CUST_00301,41.597284397045456,0.16550137469559495,-0.06609154364106828,41.45865434439734,B,Low,Type1,False,
CUST_00302,61.20940407684893,0.17910174212781588,-4.314518141449666,5.543092070892492,A,Low,Type1,False,
CUST_00303,59.155553981501974,4.492237024931178,-7.323432740006137,9.848595974882084,B,Low,Type2,False,
CUST_00304,49.68647609053778,0.42605806371992805,2.591153937834731,7.060301490984134,A,High,Type2,False,
CUST_00305,51.75991074963173,0.7812659858951616,-8.913359303541924,4.83443210311743,A,Low,Type1,True,
CUST_00306,69.16497343682637,0.5140636601912666,4.972904682524,4.179397392880146,A,Low,Type1,True,
CUST_00307,41.12642916746255,0.8769984696208415,-3.6482640947776668,10.272893586025496,A,Low,Type1,True,
CUST_00308,58.20646071755057,0.14390272146325966,-9.997306139910293,1.620648379333293,A,Low,Type1,False,
CUST_00309,46.96711021349159,1.4640246440510696,0.22258278474459559,15.651694212580246,A,Medium,Type1,True,
CUST_00310,46.73478195159169,0.14001369275488273,-9.062961829447937,4.873467008074333,A,Low,Type1,True,
CUST_00311,66.48165277980786,3.222444084318504,-4.47660884358201,2.3867453531541583,B,Low,Type2,False,67.0
CUST_00312,62.38124523482045,0.532394615368412,4.139529749114324,4.7114096029163255,A,Medium,Type1,True,36.0
CUST_00313,62.20264454000958,1.5531093822971893,-8.746207567562683,25.975381312611198,A,Medium,Type1,False,63.0
CUST_00314,69.58218210731494,4.241845632979484,6.786769847120048,4.326093379677106,A,Low,Type1,True,25.0
CUST_00315,50.31505762449139,2.104664080820528,-9.923601546828337,10.57458645449348,A,Low,Type1,True,86.0
CUST_00316,60.22929456942446,1.5226712651494634,-5.063522615961955,3.557449033139294,A,Low,Type2,True,48.0
CUST_00317,45.34599865109816,0.7841120849682921,4.818081123041429,15.76704259726123,A,Medium,Type1,True,39.0
CUST_00318,54.86249528732663,0.8099362024476936,-3.6745970054138644,14.66564580745038,A,Low,Type1,True,47.0
CUST_00319,48.047854184484734,2.2142183011394723,-7.96215223867973,46.92773349952217,A,Low,Type1,True,94.0
CUST_00320,51.45493947489077,10.278993349414609,-2.795321623991443,6.199297966937381,A,Low,Type1,True,21.0
CUST_00321,58.9273553815537,2.1684674539304623,-4.592134272309489,14.42055767401728,B,Low,Type1,False,30.0
CUST_00322,37.726689751497915,1.6319110219359625,6.854238043211097,8.150404350162596,A,Medium,Type1,False,92.0
CUST_00323,81.3858091352819,2.6234910483856226,-3.733041648297137,27.000942744642774,A,Low,Type1,True,31.0
CUST_00324,34.90973927750447,1.2517458559648178,5.778649435520144,3.6008416593173633,B,Medium,Type1,True,26.0
CUST_00325,31.78717080818402,0.1240536869664351,7.8374428962146965,15.564696625287993,A,Low,Type1,True,22.0
CUST_00326,67.37166310250102,1.652428520287922,-1.3236516084694099,6.081812158069179,A,Low,Type2,False,21.0
CUST_00327,61.87494040944404,6.32240685459067,8.19886287708784,6.929667435129564,B,Low,Type2,True,1.0
CUST_00328,59.36179725578233,0.38547832588140707,-2.453638920736143,8.099096274855349,A,Low,Type1,False,37.0
CUST_00329,59.4251826389642,2.342397516936516,9.281568329802163,9.509015954873226,A,Low,Type1,True,77.0
CUST_00330,49.81629840729628,0.4486226874845159,-8.21420950948854,6.578264500850956,A,Low,Type1,True,85.0
CUST_00331,36.54118442771252,1.534998852052893,3.7403853300648553,9.15878184208447,A,Low,Type1,True,46.0
CUST_00332,51.137068372905894,0.20334896740472178,-0.12371919086142569,35.806092395106894,A,Low,Type1,False,9.0
CUST_00333,39.842574327318324,1.1970233156917613,-2.247023890887059,19.7954019426865,A,Low,Type2,True,17.0
CUST_00334,64.62679600126627,2.8225133170849133,2.6542375749720186,17.622114033253617,A,Low,Type2,True,47.0
CUST_00335,47.79413927746792,0.8541075229709083,4.077141832686625,4.685443026514294,A,Medium,Type1,True,85.0
CUST_00336,37.61754204811233,2.186722545752177,-9.91273460699382,3.0366628683089547,A,Low,Type1,True,95.0
CUST_00337,45.1792123752051,3.1738852858327005,-6.660938225056025,19.2074948231588,A,Medium,Type2,True,59.0
CUST_00338,56.193971814134365,5.239469385408418,4.260921012686374,17.743988677943733,A,Low,Type2,True,54.0
CUST_00339,41.54413170794038,0.5348233754311112,3.327708271564129,32.22268397341266,A,Medium,Type1,True,86.0
CUST_00340,37.666694066503524,1.0193722658290696,9.320950102573544,4.0390898180571675,A,Low,Type1,False,12.0
CUST_00341,53.65530817237868,0.3307306906448056,5.22075580501566,5.873503737649017,C,Low,Type1,True,64.0
CUST_00342,53.674498566630845,9.78130992409611,9.01545415462676,1.4340689703146554,A,Low,Type1,True,6.0
CUST_00343,42.39585236943305,5.234618194317145,4.050810030696139,4.990464012609322,A,Low,Type1,False,53.0
CUST_00344,42.93442541572516,1.5528711975982454,-4.0389558272111366,20.016771768885913,A,Medium,Type1,False,16.0
CUST_00345,53.480749060364545,3.6907419841239433,-7.892701554982871,4.6343901749504495,A,Medium,Type1,True,90.0
CUST_00346,28.27873487754014,1.4719339105965725,5.636477266898712,14.019928688774565,C,High,Type1,False,5.0
CUST_00347,28.888043384351672,1.9541296972434616,2.8829844295183182,6.107374002673394,A,Low,Type1,True,73.0
CUST_00348,39.22333668121346,0.1866979590860436,-9.036279752134075,10.217041160414512,C,Low,Type1,False,46.0
CUST_00349,46.798292724322295,2.8152028703114778,-2.798990681980433,2.345054424062423,A,Low,Type2,True,14.0
CUST_00350,54.66361348397007,0.27327467045781423,9.135996309685723,8.046276594905427,B,Medium,Type2,True,44.0
CUST_00351,72.13034325424329,3.4981774698706785,0.0080229142040249,0.37115483036973534,A,Medium,Type1,True,63.0
CUST_00352,62.86489434803029,3.0467781340373303,-1.3454172796059076,6.129442758614322,B,Low,Type1,True,94.0
CUST_00353,47.60092205054859,2.467110138187218,-0.84600789681412,1.4470496454472164,A,Low,Type2,True,52.0
CUST_00354,49.71475688145967,0.07366073610310624,-5.822345519896725,24.680032516159063,A,Low,Type1,True,26.0
CUST_00355,34.96205953043287,0.7223080801031003,-2.6258565827040954,16.07728414071584,A,Low,Type1,False,53.0
CUST_00356,49.72230296011415,0.610640278358255,-2.603734880256468,11.78315515055001,A,Low,Type1,False,29.0
CUST_00357,45.670120416197925,0.893000524039034,-8.952899596250552,33.81844038232233,C,High,Type1,False,19.0
CUST_00358,54.84077840507134,0.18344728114475525,5.351352570358365,2.860749001482495,A,Low,Type1,True,47.0
CUST_00359,37.59153584671515,5.527902601784148,-1.66991136192242,42.409110011274876,A,Low,Type2,False,8.0
CUST_00360,57.79019771361759,1.613986037526363,6.443597736328467,18.768718309196608,B,Medium,Type1,False,23.0
CUST_00361,72.99108369503867,0.7291962438952043,7.006960022397909,5.832494096740799,A,Low,Type1,True,35.0
CUST_00362,48.36859777314714,1.0116148622131982,-5.760118906026839,23.00289660121976,C,Medium,Type2,True,95.0
CUST_00363,56.02567583148412,1.1855272044852605,3.1470696434025704,2.4441721767704525,B,Low,Type1,True,53.0
CUST_00364,60.352159875666686,1.835555340441584,-0.5543639167403658,3.2397165404849124,A,Medium,Type1,False,99.0
CUST_00365,43.98169292171246,1.4500165040908792,7.6031347584297,4.020516097126118,B,Low,Type1,False,96.0
CUST_00366,53.36138722715625,5.036314093035293,-5.685186416470918,4.353683602500862,A,Medium,Type1,True,58.0
CUST_00367,50.18888601172692,1.374185025841579,3.556264006200884,2.56880897398125,A,Low,Type1,False,5.0
CUST_00368,51.465141478232475,9.69652653072047,2.155042445054452,25.10540262739389,A,Low,Type1,True,16.0
CUST_00369,38.404853242168,3.8133302266565607,-4.093970448563344,5.7038740372105154,A,Low,Type1,True,17.0
CUST_00370,50.36765261388414,0.46767736767886375,-7.267981926976548,10.511868670353316,B,Low,Type1,True,32.0
CUST_00371,57.46997436868175,5.335598921177708,3.0327952095455313,4.177231195291789,C,Low,Type1,False,96.0
CUST_00372,71.76715411692562,0.2474255590198859,4.771949162646614,1.196495299062667,A,High,Type1,True,52.0
CUST_00373,64.3890623912781,3.4014591480214516,-3.6874531247330005,9.67995602485631,A,Medium,Type1,True,20.0
CUST_00374,82.29773686267335,0.9580832373341943,2.8966520804462768,1.0917097273917948,C,Medium,Type1,True,66.0
CUST_00375,38.489786556679256,4.207047536486472,-2.0973818477699346,6.898927425320243,A,Low,Type1,True,84.0
CUST_00376,63.08480955081017,4.0507658383112535,4.264137665652354,1.8807769470317377,A,Medium,Type2,False,82.0
CUST_00377,52.75013008607527,3.279025316714895,-6.015694502118938,53.90784416965776,A,Low,Type1,False,1.0
CUST_00378,82.8470439982651,3.121585387128522,7.804300052723487,18.381830835622086,C,Low,Type1,True,58.0
CUST_00379,37.87552571967273,0.7267637391835735,-4.251808070688405,8.213291784437772,A,Medium,Type1,True,93.0
CUST_00380,37.40417236728836,0.16876265840149893,-2.644280244876942,26.146273554348223,B,Medium,Type1,True,93.0
CUST_00381,41.009110318339665,1.0316099294845993,-8.838160958393004,3.1698492214108343,B,Medium,Type1,True,83.0
CUST_00382,18.141564135352898,0.3811700467333151,-7.769755753574472,12.723865187175566,A,Low,Type2,True,44.0
CUST_00383,42.113674674788584,2.374566301954948,0.3172380542465625,9.02330282333485,A,Medium,Type2,True,6.0
CUST_00384,38.61301007669453,0.8496008524262127,-4.64814646544057,9.621691504924259,B,High,Type1,True,50.0
CUST_00385,52.25590679714311,7.427180604254166,6.709604514843889,26.373336009182967,A,Low,Type1,False,72.0
CUST_00386,55.12633963665739,2.0487102290722485,-9.706132226900923,15.371145802880843,B,Low,Type1,True,88.0
CUST_00387,78.14256258823829,3.4573503508198753,-2.4181190265612766,9.862341971006595,C,Medium,Type1,False,20.0
CUST_00388,64.25635757279075,0.2843364175331189,-3.2530890646181465,1.4121488675243419,A,Medium,Type1,True,14.0
CUST_00389,41.346445165063955,3.961213086672902,-9.61344738164798,2.8290860379910336,B,High,Type1,True,5.0
CUST_00390,36.52377992977463,5.121602897232266,-7.512632019989796,6.535775876863951,B,Low,Type2,True,41.0
CUST_00391,57.37878757259759,1.3352002810964987,-1.7271465016272955,8.112226550457976,B,Low,Type1,False,40.0
CUST_00392,30.196501894690368,1.8640930996499812,-0.14270831105106652,2.386424630418461,A,Medium,Type1,True,34.0
CUST_00393,77.47188148781531,2.8947214686636755,-1.9142050549026184,82.4075184088104,A,Medium,Type1,False,80.0
CUST_00394,67.69160181081931,0.38435261690915856,0.6187535682418766,33.66282306446273,A,Low,Type1,True,45.0
CUST_00395,42.962365218429426,1.396585096432789,1.9026334981136301,13.492288774971374,A,Low,Type1,False,71.0
CUST_00396,24.302982063636836,1.0171996313391356,-9.801523577443287,7.940981333674435,A,High,Type2,True,80.0
CUST_00397,70.3080856124812,0.31652422209052206,-0.7180968109299215,5.976236548317081,B,Low,Type1,True,71.0
CUST_00398,48.28190232121073,0.916258964913463,9.269984817751766,2.8521740840509064,A,Medium,Type1,True,27.0
CUST_00399,68.56724467960193,0.14121472540822042,0.3806456025909739,7.98432718710938,A,Medium,Type1,True,78.0
CUST_00400,26.083585118084493,0.05230175993762529,3.5508453491790632,9.561575742887404,A,Low,Type1,False,78.0
CUST_00401,41.00937465569341,0.2904360646571272,-3.7627228416623364,2.134514935794433,B,Low,Type2,False,44.0
CUST_00402,50.07865549577275,6.599906679954215,5.479827563055251,10.320956266517884,A,Low,Type1,True,33.0
CUST_00403,50.70470890647113,1.5949255331162457,5.458429637522302,6.3264607158978015,A,Low,Type1,True,33.0
CUST_00404,43.249017927811344,6.7523556637682125,0.42592095308277855,1.0965758291570056,A,Low,Type2,False,44.0
CUST_00405,59.34274898521248,1.1330215820164997,9.52027646558427,3.125564757376412,B,Low,Type1,True,20.0
CUST_00406,33.98569355926108,0.7473984566614081,-7.488995704746932,4.886100133453406,A,Low,Type1,True,36.0
CUST_00407,47.8643077246806,1.4110139495545995,-9.661046702208381,48.79791845507214,A,Low,Type1,False,7.0
CUST_00408,51.804434475678484,1.1578937812530967,5.403164235141919,12.891305920889241,C,Low,Type2,False,32.0
CUST_00409,57.71658251088124,0.22334900119678386,6.143110747297651,1.9435543402227642,B,High,Type1,False,67.0
CUST_00410,60.674223171333345,2.0478984087949854,-7.595855417588475,12.013563334953645,C,Low,Type1,True,39.0
CUST_00411,33.13036862243196,0.4867899239966613,-4.6883433408278785,1.5725460772353412,A,Low,Type1,True,93.0
CUST_00412,26.988287438965667,1.9330005690115275,-9.648952732667421,21.817034284944704,A,Low,Type1,True,24.0
CUST_00413,69.16515232847763,2.1007936786492394,-4.133827784388706,4.612985900878044,B,Medium,Type1,True,86.0
CUST_00414,54.98471017969388,0.32980790310889285,5.46283747837343,6.72857788325118,A,Low,Type1,False,70.0
CUST_00415,38.7727019516517,0.12662441790106277,0.3592105542515789,27.821153470236446,B,Low,Type1,True,88.0
CUST_00416,73.26727963283784,3.0351909864478603,-3.0380881366342383,2.0397687251724412,A,Medium,Type1,True,87.0
CUST_00417,51.73511951439288,1.2316332441827726,-2.5652141018733943,1.8273773829668352,A,Low,Type1,False,54.0
CUST_00418,67.6894577609574,0.11984780020763171,-9.972927485690636,4.122256360039155,A,High,Type1,True,38.0
CUST_00419,51.01277722115164,10.54386395347333,-4.0039894486952825,20.871380177278436,A,Medium,Type2,True,74.0
CUST_00420,80.91121887322981,0.11903416284884737,2.9291748327586102,1.6171315384817355,A,Low,Type1,True,80.0
CUST_00421,76.33011263664807,2.3751180270003025,9.483888876327143,0.435110351650299,A,Low,Type1,True,75.0
CUST_00422,46.2655377728139,8.230596155313906,6.941216539677988,4.706013418170248,C,Low,Type1,False,32.0
CUST_00423,64.57356426431534,0.546717233914294,-9.528100707089418,12.829417804275451,A,High,Type1,False,45.0
CUST_00424,59.680639243777215,0.3068837224671699,7.9712120934967885,24.53895242095231,A,Low,Type2,True,61.0
CUST_00425,70.52947336298523,0.2588168120480187,5.663968265972519,4.649867097065617,B,High,Type2,False,70.0
CUST_00426,35.52614809129843,0.7227294118822196,5.607522471419609,4.8967581929124595,A,Medium,Type2,True,88.0
CUST_00427,60.29077189997659,0.21304640710312298,-0.8400848199285704,23.42727013611807,A,High,Type1,True,97.0
CUST_00428,65.87636730274382,2.3563589398563667,-2.0398941409099436,1.1391225810369419,B,Low,Type1,True,53.0
CUST_00429,23.618907703653285,0.12863292759905418,-3.941685423336148,5.010216986397064,A,Low,Type1,True,51.0
CUST_00430,32.25112231001337,1.4243425048692737,-8.686102820912684,8.939001464381219,B,Low,Type1,True,76.0
CUST_00431,19.411517333598493,11.42575977359987,-5.435292730126018,11.579296526411875,B,Low,Type1,True,56.0
CUST_00432,45.95889748333163,3.363697553353431,-5.067927300439507,4.437953322687167,C,High,Type2,True,27.0
CUST_00433,60.76313383693943,1.9101641532397473,-0.31845860579596774,7.6479758014354395,A,Low,Type1,False,38.0
CUST_00434,72.53535578144042,0.7312976661739705,4.948888131933879,0.6136519590964803,A,Low,Type1,False,62.0
CUST_00435,51.111421706296625,1.9557782856380472,-0.5238034320410669,3.825738756814976,A,Low,Type1,True,18.0
CUST_00436,74.42923318356938,1.4974951117590685,-8.843111011056788,11.62907831278206,A,High,Type2,False,64.0
CUST_00437,29.29847812677663,1.1105423226333915,9.155796019764079,2.766840251702034,B,Low,Type1,False,77.0
CUST_00438,24.44926340967268,0.28015785172069024,8.854486381882246,7.83800408996476,A,Low,Type1,False,30.0
CUST_00439,49.16678451655072,4.353742119624095,5.703790862968168,11.552160789389514,A,Low,Type2,True,49.0
CUST_00440,55.76098173408961,1.1948910595855644,9.82655803128441,5.245920878838029,B,Low,Type1,True,41.0
CUST_00441,49.509578778588605,0.43288836412282716,0.889646656005258,8.762346820885638,A,Medium,Type1,False,13.0
CUST_00442,18.98836849940185,0.9169703667658705,9.255367005064123,2.8214965472996356,A,Low,Type1,True,34.0
CUST_00443,48.66319940730818,1.069313869240268,-8.487899187664985,6.009783474159137,A,Medium,Type1,True,94.0
CUST_00444,30.432957492427203,3.5151555021810665,-2.6863850347725737,13.601990870827283,B,Low,Type2,False,25.0
CUST_00445,60.04508823245058,2.6456206457185565,-5.492374639864684,8.644929472935532,A,Low,Type1,True,66.0
CUST_00446,55.498973691452726,2.9333166523403835,-6.083338317314599,4.110187839216031,B,Medium,Type1,True,18.0
CUST_00447,35.90180320508967,0.022185120043067726,-7.183941022146478,9.246234654666731,A,Low,Type1,True,5.0
CUST_00448,42.2919962399496,1.0762360528819508,2.448272831319933,15.098717261404797,B,Low,Type1,True,19.0
CUST_00449,34.11179717166573,1.3130294420763213,5.626437114946102,0.9512852836857149,B,High,Type1,False,42.0
CUST_00450,49.059813540902425,0.0387576789328926,1.5659679884072126,23.5487811893616,A,Low,Type1,True,18.0
CUST_00451,64.32713480751858,0.6017054080436526,-7.060745808235806,5.279045270139559,A,Medium,Type1,False,32.0
CUST_00452,35.21410930496684,2.856649363428756,6.222475398669417,11.307768113845292,A,Low,Type1,True,21.0
CUST_00453,57.560697732767665,0.29493543466777855,2.719094143274569,24.465083154331122,B,Low,Type2,True,10.0
CUST_00454,42.04613572441339,1.5327700905297164,-2.23668587746009,1.87447065601134,A,Low,Type1,True,37.0
CUST_00455,38.10690751606484,0.48465751215378755,3.4826059107212597,3.6348178423079487,A,Low,Type1,False,49.0
CUST_00456,48.394544600681634,0.02438966049755524,-4.8019004151433435,5.536991507818058,A,Low,Type1,True,86.0
CUST_00457,34.47136516370939,0.5520379237005987,-3.09615583011579,3.3744976839945426,A,Low,Type2,True,13.0
CUST_00458,41.69526041979227,7.448910046285756,8.349716862639806,41.885368934381766,A,Medium,Type1,True,55.0
CUST_00459,32.03183161116728,3.2343063159230945,-4.189909886571592,3.1368775871266337,A,Low,Type1,True,17.0
CUST_00460,79.47087699374583,6.416695100382467,-0.6002346368412681,4.2395334190554825,A,Low,Type1,True,9.0
CUST_00461,50.52895327957593,1.338291248222336,7.802822747920292,9.064711623333242,B,High,Type1,True,88.0
CUST_00462,39.50411738011122,0.232474908390385,4.1544270053505485,2.2207622080653455,A,Low,Type1,True,44.0
CUST_00463,53.20969866101333,1.587966954003389,-8.755935476705945,4.9744722682170845,A,Low,Type2,True,78.0
CUST_00464,48.31507925463755,1.211655262173857,-7.053939114420594,10.149792493109313,C,Low,Type2,True,46.0
CUST_00465,46.685456007001655,3.7203817747996184,-9.843168184561664,5.296994560275653,B,High,Type1,True,8.0
CUST_00466,59.21250050065138,0.20646463217324765,2.6184358045832674,6.7302557276526525,C,High,Type1,False,37.0
CUST_00467,61.36261565070958,1.3398034712596925,-1.046531491791633,4.352140911328443,A,Medium,Type1,True,19.0
CUST_00468,42.04248278584209,0.3251523674358489,-7.314502981954489,1.625035547324788,A,Low,Type1,True,63.0
CUST_00469,41.3627263903298,0.7851251900274089,9.15868242113541,10.191899227194318,A,Medium,Type2,False,92.0
CUST_00470,45.874224542725344,2.6739197560495818,0.5931944789123982,42.731359775323845,B,Low,Type1,True,46.0
CUST_00471,15.471182528966224,1.2925963865832355,-5.162134117742216,7.526285531411661,A,Medium,Type1,True,94.0
CUST_00472,27.272134067021717,0.9428517928431852,0.012071423094150546,9.255927131095584,A,Low,Type1,True,71.0
CUST_00473,70.50311401166786,1.0033230803171564,3.592406654702156,14.771841321897542,A,Medium,Type1,True,26.0
CUST_00474,74.67451570251926,1.2303243218338464,-8.47521564052871,2.0764703464723895,A,Low,Type1,False,46.0
CUST_00475,46.264459406654325,3.074388403788928,-4.50592369904216,40.549143494435626,A,Medium,Type1,False,46.0
CUST_00476,58.648354445836496,4.452817032647493,6.139309817679873,9.046055410240948,A,Low,Type1,True,75.0
CUST_00477,54.66875231815304,6.2171161260445995,-0.8067025919467756,37.782910570564255,A,Medium,Type2,False,14.0
CUST_00478,96.18321212682856,3.0920192609113952,0.9315428406458981,3.5500688741779474,A,Low,Type1,False,85.0
CUST_00479,66.79362367151865,0.7578612512081025,-1.3436799558106145,45.51590942612048,C,Low,Type1,True,63.0
CUST_00480,48.0812361277885,2.330367869362041,-9.122001147139898,16.041121100383783,B,Medium,Type1,True,72.0
CUST_00481,35.666893390993614,1.1510949867297877,-6.685004403596881,12.846097720108947,C,Low,Type1,True,3.0
CUST_00482,25.90330519613641,0.5878580804979554,-1.089167225162182,9.337368378539882,B,Low,Type1,True,28.0
CUST_00483,53.051954538008346,3.676087452381157,-5.816290691841443,5.763076126684292,A,Medium,Type1,False,29.0
CUST_00484,38.654738820735446,0.07836823348751211,-9.000419426806426,24.545576592480195,A,Low,Type1,False,87.0
CUST_00485,28.666194356034886,4.640724186080744,6.872993281036475,8.502496870645533,A,Medium,Type1,True,18.0
CUST_00486,40.301406736362104,1.2378518696785592,9.623850583282316,1.0334784995719581,A,Low,Type2,True,35.0
CUST_00487,33.77677994578407,2.027815262669115,5.862857479934789,2.4176924163556315,A,Low,Type1,False,77.0
CUST_00488,75.30712452608847,2.1538224714325245,7.07569843409334,6.135884544528962,A,Medium,Type1,True,76.0
CUST_00489,63.224596354241754,4.509833796118041,-5.160457393659092,10.074414410996791,A,Low,Type1,False,47.0
CUST_00490,49.88041038025074,2.0248857840085424,9.212539510263994,6.98253136729622,A,Low,Type1,True,5.0
CUST_00491,72.19916208335039,1.903491728221744,-6.061485910931433,25.00237423586934,A,Low,Type1,False,75.0
CUST_00492,51.16052461471428,0.1379544015638108,9.028596207236646,1.0501133765021622,A,Low,Type2,False,59.0
CUST_00493,37.08073698007605,1.4613160839784363,9.89638587931902,8.529987844772073,B,Low,Type1,False,75.0
CUST_00494,72.84686115904486,0.325435547513243,4.234456114920974,1.199639115659179,A,Low,Type2,True,59.0
CUST_00495,58.08365065526988,2.67450383828549,9.622874635836439,15.795297915939262,A,Medium,Type1,True,47.0
CUST_00496,34.441307685103155,1.4357894646508567,1.3907955913420729,6.7230457304795195,A,Low,Type1,True,95.0
CUST_00497,47.14491982874588,2.2802926933430165,-4.809164336478194,11.241473970395317,A,Low,Type1,True,95.0
CUST_00498,36.86572619922865,0.0851322388327087,-1.2600822866875827,3.114650788113028,A,Low,Type2,True,13.0
